,Unnamed: 0,dataset_name,input_size,output_size
149,149,13_I.v1.l1.ds1.l_combo13.ds_combo1.idays30.odays7,5,1
150,150,13_I.v1.l1.ds1.l_combo13.ds_combo1.idays60.odays1,5,1
151,151,13_I.v1.l1.ds1.l_combo13.ds_combo1.idays60.odays7,5,1
152,152,13_I.v1.l1.ds1.l_combo13.ds_combo3.idays30.odays1,5,1
153,153,13_I.v1.l1.ds1.l_combo13.ds_combo3.idays30.odays7,5,1
154,154,13_I.v1.l1.ds1.l_combo13.ds_combo3.idays60.odays1,5,1
155,155,13_I.v1.l1.ds1.l_combo13.ds_combo3.idays60.odays7,5,1
156,156,13_I.v1.l1.ds1.l_combo13.ds_combo4.idays30.odays1,2,1
157,157,13_I.v1.l1.ds1.l_combo13.ds_combo4.idays30.odays7,2,1
158,158,13_I.v1.l1.ds1.l_combo13.ds_combo4.idays60.odays1,2,1
159,159,13_I.v1.l1.ds1.l_combo13.ds_combo4.idays60.odays7,2,1
160,160,13_I.v1.l1.ds1.l_combo14.ds_combo1.idays30.odays1,5,1
161,161,13_I.v1.l1.ds1.l_combo14.ds_combo1.idays30.odays7,5,1
162,162,13_I.v1.l1.ds1.l_combo14.ds_combo1.idays60.odays1,5,1
163,163,13_I.v1.l1.ds1.l_combo14.ds_combo1.idays60.odays7,5,1
164,164,13_I.v1.l1.ds1.l_combo14.ds_combo3.idays30.odays1,5,1
165,165,13_I.v1.l1.ds1.l_combo14.ds_combo3.idays30.odays7,5,1
166,166,13_I.v1.l1.ds1.l_combo14.ds_combo3.idays60.odays1,5,1
167,167,13_I.v1.l1.ds1.l_combo14.ds_combo3.idays60.odays7,5,1
168,168,13_I.v1.l1.ds1.l_combo14.ds_combo4.idays30.odays1,2,1
169,169,13_I.v1.l1.ds1.l_combo14.ds_combo4.idays30.odays7,2,1
170,170,13_I.v1.l1.ds1.l_combo14.ds_combo4.idays60.odays1,2,1
171,171,13_I.v1.l1.ds1.l_combo14.ds_combo4.idays60.odays7,2,1
0,0,13_J.v1.l1.ds0.l_combo0.ds_combo0.idays30.odays1,12,1
1,1,13_J.v1.l1.ds0.l_combo0.ds_combo0.idays30.odays7,12,1
2,2,13_J.v1.l1.ds0.l_combo0.ds_combo0.idays60.odays1,12,1
3,3,13_J.v1.l1.ds0.l_combo0.ds_combo0.idays60.odays7,12,1
4,4,13_J.v1.l1.ds0.l_combo1.ds_combo0.idays30.odays1,12,1
5,5,13_J.v1.l1.ds0.l_combo1.ds_combo0.idays30.odays7,12,1
6,6,13_J.v1.l1.ds0.l_combo1.ds_combo0.idays60.odays1,12,1
7,7,13_J.v1.l1.ds0.l_combo1.ds_combo0.idays60.odays7,12,1
8,8,13_J.v1.l1.ds0.l_combo2.ds_combo0.idays30.odays1,12,1
9,9,13_J.v1.l1.ds0.l_combo2.ds_combo0.idays30.odays7,12,1
10,10,13_J.v1.l1.ds0.l_combo2.ds_combo0.idays60.odays1,12,1
11,11,13_J.v1.l1.ds0.l_combo2.ds_combo0.idays60.odays7,12,1
12,12,13_J.v1.l1.ds0.l_combo3.ds_combo0.idays30.odays1,12,1
13,13,13_J.v1.l1.ds0.l_combo3.ds_combo0.idays30.odays7,12,1
14,14,13_J.v1.l1.ds0.l_combo3.ds_combo0.idays60.odays1,12,1
15,15,13_J.v1.l1.ds0.l_combo3.ds_combo0.idays60.odays7,12,1
16,16,13_J.v1.l1.ds0.l_combo4.ds_combo0.idays30.odays1,12,1
17,17,13_J.v1.l1.ds0.l_combo4.ds_combo0.idays30.odays7,12,1
18,18,13_J.v1.l1.ds0.l_combo4.ds_combo0.idays60.odays1,12,1
19,19,13_J.v1.l1.ds0.l_combo4.ds_combo0.idays60.odays7,12,1
20,20,13_J.v1.l1.ds0.l_combo5.ds_combo0.idays30.odays1,12,1
21,21,13_J.v1.l1.ds0.l_combo5.ds_combo0.idays30.odays7,12,1
22,22,13_J.v1.l1.ds0.l_combo5.ds_combo0.idays60.odays1,12,1
23,23,13_J.v1.l1.ds0.l_combo5.ds_combo0.idays60.odays7,12,1
24,24,13_J.v1.l1.ds0.l_combo6.ds_combo0.idays30.odays1,5,1
25,25,13_J.v1.l1.ds0.l_combo6.ds_combo0.idays30.odays7,5,1
26,26,13_J.v1.l1.ds0.l_combo6.ds_combo0.idays60.odays1,5,1
27,27,13_J.v1.l1.ds0.l_combo6.ds_combo0.idays60.odays7,5,1
28,28,13_J.v1.l1.ds0.l_combo7.ds_combo0.idays30.odays1,12,1
29,29,13_J.v1.l1.ds0.l_combo7.ds_combo0.idays30.odays7,12,1
30,30,13_J.v1.l1.ds0.l_combo7.ds_combo0.idays60.odays1,12,1
31,31,13_J.v1.l1.ds0.l_combo7.ds_combo0.idays60.odays7,12,1
32,32,13_J.v1.l1.ds0.l_combo8.ds_combo0.idays30.odays1,12,1
33,33,13_J.v1.l1.ds0.l_combo8.ds_combo0.idays30.odays7,12,1
34,34,13_J.v1.l1.ds0.l_combo8.ds_combo0.idays60.odays1,12,1
35,35,13_J.v1.l1.ds0.l_combo8.ds_combo0.idays60.odays7,12,1
36,36,13_J.v1.l1.ds0.l_combo9.ds_combo0.idays30.odays1,9,1
37,37,13_J.v1.l1.ds0.l_combo9.ds_combo0.idays30.odays7,9,1
38,38,13_J.v1.l1.ds0.l_combo9.ds_combo0.idays60.odays1,9,1
39,39,13_J.v1.l1.ds0.l_combo9.ds_combo0.idays60.odays7,9,1
40,40,13_J.v1.l1.ds0.l_combo10.ds_combo0.idays30.odays1,9,1
41,41,13_J.v1.l1.ds0.l_combo10.ds_combo0.idays30.odays7,9,1
42,42,13_J.v1.l1.ds0.l_combo10.ds_combo0.idays60.odays1,9,1
43,43,13_J.v1.l1.ds0.l_combo10.ds_combo0.idays60.odays7,9,1
44,44,13_J.v1.l1.ds0.l_combo11.ds_combo0.idays30.odays1,12,1
45,45,13_J.v1.l1.ds0.l_combo11.ds_combo0.idays30.odays7,12,1
46,46,13_J.v1.l1.ds0.l_combo11.ds_combo0.idays60.odays1,12,1
47,47,13_J.v1.l1.ds0.l_combo11.ds_combo0.idays60.odays7,12,1
48,48,13_J.v1.l1.ds0.l_combo12.ds_combo0.idays30.odays1,12,1
49,49,13_J.v1.l1.ds0.l_combo12.ds_combo0.idays30.odays7,12,1
50,50,13_J.v1.l1.ds0.l_combo12.ds_combo0.idays60.odays1,12,1
51,51,13_J.v1.l1.ds0.l_combo12.ds_combo0.idays60.odays7,12,1
52,52,13_J.v1.l1.ds0.l_combo13.ds_combo0.idays30.odays1,12,1
53,53,13_J.v1.l1.ds0.l_combo13.ds_combo0.idays30.odays7,12,1
54,54,13_J.v1.l1.ds0.l_combo13.ds_combo0.idays60.odays1,12,1
55,55,13_J.v1.l1.ds0.l_combo13.ds_combo0.idays60.odays7,12,1
56,56,13_J.v1.l1.ds0.l_combo14.ds_combo0.idays30.odays1,12,1
57,57,13_J.v1.l1.ds0.l_combo14.ds_combo0.idays30.odays7,12,1
58,58,13_J.v1.l1.ds0.l_combo14.ds_combo0.idays60.odays1,12,1
59,59,13_J.v1.l1.ds0.l_combo14.ds_combo0.idays60.odays7,12,1
0,0,13_M.v1.l1.ds0.l_combo0.ds_combo0.idays30.odays1,10,1
1,1,13_M.v1.l1.ds0.l_combo0.ds_combo0.idays30.odays7,10,1
2,2,13_M.v1.l1.ds0.l_combo0.ds_combo0.idays60.odays1,10,1
3,3,13_M.v1.l1.ds0.l_combo0.ds_combo0.idays60.odays7,10,1
4,4,13_M.v1.l1.ds0.l_combo1.ds_combo0.idays30.odays1,10,1
5,5,13_M.v1.l1.ds0.l_combo1.ds_combo0.idays30.odays7,10,1
6,6,13_M.v1.l1.ds0.l_combo1.ds_combo0.idays60.odays1,10,1
7,7,13_M.v1.l1.ds0.l_combo1.ds_combo0.idays60.odays7,10,1
8,8,13_M.v1.l1.ds0.l_combo2.ds_combo0.idays30.odays1,10,1
9,9,13_M.v1.l1.ds0.l_combo2.ds_combo0.idays30.odays7,10,1
10,10,13_M.v1.l1.ds0.l_combo2.ds_combo0.idays60.odays1,10,1
11,11,13_M.v1.l1.ds0.l_combo2.ds_combo0.idays60.odays7,10,1
12,12,13_M.v1.l1.ds0.l_combo3.ds_combo0.idays30.odays1,10,1
13,13,13_M.v1.l1.ds0.l_combo3.ds_combo0.idays30.odays7,10,1
14,14,13_M.v1.l1.ds0.l_combo3.ds_combo0.idays60.odays1,10,1
15,15,13_M.v1.l1.ds0.l_combo3.ds_combo0.idays60.odays7,10,1
16,16,13_M.v1.l1.ds0.l_combo4.ds_combo0.idays30.odays1,10,1
17,17,13_M.v1.l1.ds0.l_combo4.ds_combo0.idays30.odays7,10,1
18,18,13_M.v1.l1.ds0.l_combo4.ds_combo0.idays60.odays1,10,1
19,19,13_M.v1.l1.ds0.l_combo4.ds_combo0.idays60.odays7,10,1
20,20,13_M.v1.l1.ds0.l_combo5.ds_combo0.idays30.odays1,10,1
21,21,13_M.v1.l1.ds0.l_combo5.ds_combo0.idays30.odays7,10,1
22,22,13_M.v1.l1.ds0.l_combo5.ds_combo0.idays60.odays1,10,1
23,23,13_M.v1.l1.ds0.l_combo5.ds_combo0.idays60.odays7,10,1
24,24,13_M.v1.l1.ds0.l_combo6.ds_combo0.idays30.odays1,5,1
25,25,13_M.v1.l1.ds0.l_combo6.ds_combo0.idays30.odays7,5,1
26,26,13_M.v1.l1.ds0.l_combo6.ds_combo0.idays60.odays1,5,1
27,27,13_M.v1.l1.ds0.l_combo6.ds_combo0.idays60.odays7,5,1
28,28,13_M.v1.l1.ds0.l_combo7.ds_combo0.idays30.odays1,10,1
29,29,13_M.v1.l1.ds0.l_combo7.ds_combo0.idays30.odays7,10,1
30,30,13_M.v1.l1.ds0.l_combo7.ds_combo0.idays60.odays1,10,1
31,31,13_M.v1.l1.ds0.l_combo7.ds_combo0.idays60.odays7,10,1
32,32,13_M.v1.l1.ds0.l_combo8.ds_combo0.idays30.odays1,10,1
33,33,13_M.v1.l1.ds0.l_combo8.ds_combo0.idays30.odays7,10,1
34,34,13_M.v1.l1.ds0.l_combo8.ds_combo0.idays60.odays1,10,1
35,35,13_M.v1.l1.ds0.l_combo8.ds_combo0.idays60.odays7,10,1
36,36,13_M.v1.l1.ds0.l_combo9.ds_combo0.idays30.odays1,7,1
37,37,13_M.v1.l1.ds0.l_combo9.ds_combo0.idays30.odays7,7,1
38,38,13_M.v1.l1.ds0.l_combo9.ds_combo0.idays60.odays1,7,1
39,39,13_M.v1.l1.ds0.l_combo9.ds_combo0.idays60.odays7,7,1
40,40,13_M.v1.l1.ds0.l_combo10.ds_combo0.idays30.odays1,7,1
41,41,13_M.v1.l1.ds0.l_combo10.ds_combo0.idays30.odays7,7,1
42,42,13_M.v1.l1.ds0.l_combo10.ds_combo0.idays60.odays1,7,1
43,43,13_M.v1.l1.ds0.l_combo10.ds_combo0.idays60.odays7,7,1
44,44,13_M.v1.l1.ds0.l_combo11.ds_combo0.idays30.odays1,10,1
45,45,13_M.v1.l1.ds0.l_combo11.ds_combo0.idays30.odays7,10,1
46,46,13_M.v1.l1.ds0.l_combo11.ds_combo0.idays60.odays1,10,1
47,47,13_M.v1.l1.ds0.l_combo11.ds_combo0.idays60.odays7,10,1
48,48,13_M.v1.l1.ds0.l_combo12.ds_combo0.idays30.odays1,10,1
49,49,13_M.v1.l1.ds0.l_combo12.ds_combo0.idays30.odays7,10,1
50,50,13_M.v1.l1.ds0.l_combo12.ds_combo0.idays60.odays1,10,1
51,51,13_M.v1.l1.ds0.l_combo12.ds_combo0.idays60.odays7,10,1
52,52,13_M.v1.l1.ds0.l_combo13.ds_combo0.idays30.odays1,10,1
53,53,13_M.v1.l1.ds0.l_combo13.ds_combo0.idays30.odays7,10,1
54,54,13_M.v1.l1.ds0.l_combo13.ds_combo0.idays60.odays1,10,1
55,55,13_M.v1.l1.ds0.l_combo13.ds_combo0.idays60.odays7,10,1
56,56,13_M.v1.l1.ds0.l_combo14.ds_combo0.idays30.odays1,10,1
57,57,13_M.v1.l1.ds0.l_combo14.ds_combo0.idays30.odays7,10,1
58,58,13_M.v1.l1.ds0.l_combo14.ds_combo0.idays60.odays1,10,1
59,59,13_M.v1.l1.ds0.l_combo14.ds_combo0.idays60.odays7,10,1
0,0,13_N.v1.l0.ds0.l_combo0.ds_combo0.idays30.odays1,139,15
1,1,13_N.v1.l0.ds0.l_combo0.ds_combo0.idays30.odays7,139,15
2,2,13_N.v1.l0.ds0.l_combo0.ds_combo0.idays60.odays1,139,15
3,3,13_N.v1.l0.ds0.l_combo0.ds_combo0.idays60.odays7,139,15
0,0,13_Q.v1.l0.ds1.l_combo0.ds_combo1.idays30.odays1,75,15
1,1,13_Q.v1.l0.ds1.l_combo0.ds_combo1.idays30.odays7,75,15
2,2,13_Q.v1.l0.ds1.l_combo0.ds_combo1.idays60.odays1,75,15
3,3,13_Q.v1.l0.ds1.l_combo0.ds_combo1.idays60.odays7,75,15
4,4,13_Q.v1.l0.ds1.l_combo0.ds_combo3.idays30.odays1,64,15
5,5,13_Q.v1.l0.ds1.l_combo0.ds_combo3.idays30.odays7,64,15
6,6,13_Q.v1.l0.ds1.l_combo0.ds_combo3.idays60.odays1,64,15
7,7,13_Q.v1.l0.ds1.l_combo0.ds_combo3.idays60.odays7,64,15
8,8,13_Q.v1.l0.ds1.l_combo0.ds_combo4.idays30.odays1,28,15
9,9,13_Q.v1.l0.ds1.l_combo0.ds_combo4.idays30.odays7,28,15
10,10,13_Q.v1.l0.ds1.l_combo0.ds_combo4.idays60.odays1,28,15
11,11,13_Q.v1.l0.ds1.l_combo0.ds_combo4.idays60.odays7,28,15
0,0,13_T.v1.l0.ds0.l_combo0.ds_combo0.idays30.odays1,137,15
1,1,13_T.v1.l0.ds0.l_combo0.ds_combo0.idays30.odays7,137,15
2,2,13_T.v1.l0.ds0.l_combo0.ds_combo0.idays60.odays1,137,15
3,3,13_T.v1.l0.ds0.l_combo0.ds_combo0.idays60.odays7,137,15
0,0,13_V.v1.l1.ds0.l_combo0.ds_combo0.idays30.odays1,12,1
1,1,13_V.v1.l1.ds0.l_combo0.ds_combo0.idays30.odays7,12,1
2,2,13_V.v1.l1.ds0.l_combo0.ds_combo0.idays60.odays1,12,1
3,3,13_V.v1.l1.ds0.l_combo0.ds_combo0.idays60.odays7,12,1
4,4,13_V.v1.l1.ds0.l_combo1.ds_combo0.idays30.odays1,12,1
5,5,13_V.v1.l1.ds0.l_combo1.ds_combo0.idays30.odays7,12,1
6,6,13_V.v1.l1.ds0.l_combo1.ds_combo0.idays60.odays1,12,1
7,7,13_V.v1.l1.ds0.l_combo1.ds_combo0.idays60.odays7,12,1
8,8,13_V.v1.l1.ds0.l_combo2.ds_combo0.idays30.odays1,12,1
9,9,13_V.v1.l1.ds0.l_combo2.ds_combo0.idays30.odays7,12,1
10,10,13_V.v1.l1.ds0.l_combo2.ds_combo0.idays60.odays1,12,1
11,11,13_V.v1.l1.ds0.l_combo2.ds_combo0.idays60.odays7,12,1
12,12,13_V.v1.l1.ds0.l_combo3.ds_combo0.idays30.odays1,12,1
13,13,13_V.v1.l1.ds0.l_combo3.ds_combo0.idays30.odays7,12,1
14,14,13_V.v1.l1.ds0.l_combo3.ds_combo0.idays60.odays1,12,1
15,15,13_V.v1.l1.ds0.l_combo3.ds_combo0.idays60.odays7,12,1
16,16,13_V.v1.l1.ds0.l_combo4.ds_combo0.idays30.odays1,12,1
17,17,13_V.v1.l1.ds0.l_combo4.ds_combo0.idays30.odays7,12,1
18,18,13_V.v1.l1.ds0.l_combo4.ds_combo0.idays60.odays1,12,1
19,19,13_V.v1.l1.ds0.l_combo4.ds_combo0.idays60.odays7,12,1
20,20,13_V.v1.l1.ds0.l_combo5.ds_combo0.idays30.odays1,12,1
21,21,13_V.v1.l1.ds0.l_combo5.ds_combo0.idays30.odays7,12,1
22,22,13_V.v1.l1.ds0.l_combo5.ds_combo0.idays60.odays1,12,1
23,23,13_V.v1.l1.ds0.l_combo5.ds_combo0.idays60.odays7,12,1
24,24,13_V.v1.l1.ds0.l_combo6.ds_combo0.idays30.odays1,5,1
25,25,13_V.v1.l1.ds0.l_combo6.ds_combo0.idays30.odays7,5,1
26,26,13_V.v1.l1.ds0.l_combo6.ds_combo0.idays60.odays1,5,1
27,27,13_V.v1.l1.ds0.l_combo6.ds_combo0.idays60.odays7,5,1
28,28,13_V.v1.l1.ds0.l_combo7.ds_combo0.idays30.odays1,12,1
29,29,13_V.v1.l1.ds0.l_combo7.ds_combo0.idays30.odays7,12,1
30,30,13_V.v1.l1.ds0.l_combo7.ds_combo0.idays60.odays1,12,1
31,31,13_V.v1.l1.ds0.l_combo7.ds_combo0.idays60.odays7,12,1
32,32,13_V.v1.l1.ds0.l_combo8.ds_combo0.idays30.odays1,12,1
33,33,13_V.v1.l1.ds0.l_combo8.ds_combo0.idays30.odays7,12,1
34,34,13_V.v1.l1.ds0.l_combo8.ds_combo0.idays60.odays1,12,1
35,35,13_V.v1.l1.ds0.l_combo8.ds_combo0.idays60.odays7,12,1
36,36,13_V.v1.l1.ds0.l_combo9.ds_combo0.idays30.odays1,9,1
37,37,13_V.v1.l1.ds0.l_combo9.ds_combo0.idays30.odays7,9,1
38,38,13_V.v1.l1.ds0.l_combo9.ds_combo0.idays60.odays1,9,1
39,39,13_V.v1.l1.ds0.l_combo9.ds_combo0.idays60.odays7,9,1
40,40,13_V.v1.l1.ds0.l_combo10.ds_combo0.idays30.odays1,9,1
41,41,13_V.v1.l1.ds0.l_combo10.ds_combo0.idays30.odays7,9,1
42,42,13_V.v1.l1.ds0.l_combo10.ds_combo0.idays60.odays1,9,1
43,43,13_V.v1.l1.ds0.l_combo10.ds_combo0.idays60.odays7,9,1
44,44,13_V.v1.l1.ds0.l_combo11.ds_combo0.idays30.odays1,12,1
45,45,13_V.v1.l1.ds0.l_combo11.ds_combo0.idays30.odays7,12,1
46,46,13_V.v1.l1.ds0.l_combo11.ds_combo0.idays60.odays1,12,1
47,47,13_V.v1.l1.ds0.l_combo11.ds_combo0.idays60.odays7,12,1
48,48,13_V.v1.l1.ds0.l_combo12.ds_combo0.idays30.odays1,12,1
49,49,13_V.v1.l1.ds0.l_combo12.ds_combo0.idays30.odays7,12,1
50,50,13_V.v1.l1.ds0.l_combo12.ds_combo0.idays60.odays1,12,1
51,51,13_V.v1.l1.ds0.l_combo12.ds_combo0.idays60.odays7,12,1
52,52,13_V.v1.l1.ds0.l_combo13.ds_combo0.idays30.odays1,12,1
53,53,13_V.v1.l1.ds0.l_combo13.ds_combo0.idays30.odays7,12,1
54,54,13_V.v1.l1.ds0.l_combo13.ds_combo0.idays60.odays1,12,1
55,55,13_V.v1.l1.ds0.l_combo13.ds_combo0.idays60.odays7,12,1
56,56,13_V.v1.l1.ds0.l_combo14.ds_combo0.idays30.odays1,12,1
57,57,13_V.v1.l1.ds0.l_combo14.ds_combo0.idays30.odays7,12,1
58,58,13_V.v1.l1.ds0.l_combo14.ds_combo0.idays60.odays1,12,1
59,59,13_V.v1.l1.ds0.l_combo14.ds_combo0.idays60.odays7,12,1
0,0,13_W.v1.l0.ds0.l_combo0.ds_combo0.idays30.odays1,167,15
1,1,13_W.v1.l0.ds0.l_combo0.ds_combo0.idays30.odays7,167,15
2,2,13_W.v1.l0.ds0.l_combo0.ds_combo0.idays60.odays1,167,15
3,3,13_W.v1.l0.ds0.l_combo0.ds_combo0.idays60.odays7,167,15
0,0,13_Y.v1.l0.ds0.l_combo0.ds_combo0.idays30.odays1,139,15
1,1,13_Y.v1.l0.ds0.l_combo0.ds_combo0.idays30.odays7,139,15
2,2,13_Y.v1.l0.ds0.l_combo0.ds_combo0.idays60.odays1,139,15
3,3,13_Y.v1.l0.ds0.l_combo0.ds_combo0.idays60.odays7,139,15
0,0,13_AA.v1.l0.ds1.l_combo0.ds_combo1.idays30.odays1,75,15
1,1,13_AA.v1.l0.ds1.l_combo0.ds_combo1.idays30.odays7,75,15
2,2,13_AA.v1.l0.ds1.l_combo0.ds_combo1.idays60.odays1,75,15
3,3,13_AA.v1.l0.ds1.l_combo0.ds_combo1.idays60.odays7,75,15
4,4,13_AA.v1.l0.ds1.l_combo0.ds_combo3.idays30.odays1,64,15
5,5,13_AA.v1.l0.ds1.l_combo0.ds_combo3.idays30.odays7,64,15
6,6,13_AA.v1.l0.ds1.l_combo0.ds_combo3.idays60.odays1,64,15
7,7,13_AA.v1.l0.ds1.l_combo0.ds_combo3.idays60.odays7,64,15
8,8,13_AA.v1.l0.ds1.l_combo0.ds_combo4.idays30.odays1,28,15
9,9,13_AA.v1.l0.ds1.l_combo0.ds_combo4.idays30.odays7,28,15
10,10,13_AA.v1.l0.ds1.l_combo0.ds_combo4.idays60.odays1,28,15
11,11,13_AA.v1.l0.ds1.l_combo0.ds_combo4.idays60.odays7,28,15
0,0,13_AB.v1.l0.ds0.l_combo0.ds_combo0.idays30.odays1,167,15
1,1,13_AB.v1.l0.ds0.l_combo0.ds_combo0.idays30.odays7,167,15
2,2,13_AB.v1.l0.ds0.l_combo0.ds_combo0.idays60.odays1,167,15
3,3,13_AB.v1.l0.ds0.l_combo0.ds_combo0.idays60.odays7,167,15
0,0,13_AD.v1.l0.ds0.l_combo0.ds_combo0.idays30.odays1,136,15
1,1,13_AD.v1.l0.ds0.l_combo0.ds_combo0.idays30.odays7,136,15
2,2,13_AD.v1.l0.ds0.l_combo0.ds_combo0.idays60.odays1,136,15
3,3,13_AD.v1.l0.ds0.l_combo0.ds_combo0.idays60.odays7,136,15
0,0,14_G.v1.l0.ds0.l_combo0.ds_combo0.idays30.odays1,148,15
1,1,14_G.v1.l0.ds0.l_combo0.ds_combo0.idays30.odays7,148,15
2,2,14_G.v1.l0.ds0.l_combo0.ds_combo0.idays60.odays1,148,15
3,3,14_G.v1.l0.ds0.l_combo0.ds_combo0.idays60.odays7,148,15
0,0,14_J.v1.l1.ds0.l_combo0.ds_combo0.idays30.odays1,13,1
1,1,14_J.v1.l1.ds0.l_combo0.ds_combo0.idays30.odays7,13,1
2,2,14_J.v1.l1.ds0.l_combo0.ds_combo0.idays60.odays1,13,1
3,3,14_J.v1.l1.ds0.l_combo0.ds_combo0.idays60.odays7,13,1
4,4,14_J.v1.l1.ds0.l_combo1.ds_combo0.idays30.odays1,13,1
5,5,14_J.v1.l1.ds0.l_combo1.ds_combo0.idays30.odays7,13,1
6,6,14_J.v1.l1.ds0.l_combo1.ds_combo0.idays60.odays1,13,1
7,7,14_J.v1.l1.ds0.l_combo1.ds_combo0.idays60.odays7,13,1
8,8,14_J.v1.l1.ds0.l_combo2.ds_combo0.idays30.odays1,13,1
9,9,14_J.v1.l1.ds0.l_combo2.ds_combo0.idays30.odays7,13,1
10,10,14_J.v1.l1.ds0.l_combo2.ds_combo0.idays60.odays1,13,1
11,11,14_J.v1.l1.ds0.l_combo2.ds_combo0.idays60.odays7,13,1
12,12,14_J.v1.l1.ds0.l_combo3.ds_combo0.idays30.odays1,13,1
13,13,14_J.v1.l1.ds0.l_combo3.ds_combo0.idays30.odays7,13,1
14,14,14_J.v1.l1.ds0.l_combo3.ds_combo0.idays60.odays1,13,1
15,15,14_J.v1.l1.ds0.l_combo3.ds_combo0.idays60.odays7,13,1
16,16,14_J.v1.l1.ds0.l_combo4.ds_combo0.idays30.odays1,13,1
17,17,14_J.v1.l1.ds0.l_combo4.ds_combo0.idays30.odays7,13,1
18,18,14_J.v1.l1.ds0.l_combo4.ds_combo0.idays60.odays1,13,1
19,19,14_J.v1.l1.ds0.l_combo4.ds_combo0.idays60.odays7,13,1
20,20,14_J.v1.l1.ds0.l_combo5.ds_combo0.idays30.odays1,13,1
21,21,14_J.v1.l1.ds0.l_combo5.ds_combo0.idays30.odays7,13,1
22,22,14_J.v1.l1.ds0.l_combo5.ds_combo0.idays60.odays1,13,1
23,23,14_J.v1.l1.ds0.l_combo5.ds_combo0.idays60.odays7,13,1
24,24,14_J.v1.l1.ds0.l_combo6.ds_combo0.idays30.odays1,6,1
25,25,14_J.v1.l1.ds0.l_combo6.ds_combo0.idays30.odays7,6,1
26,26,14_J.v1.l1.ds0.l_combo6.ds_combo0.idays60.odays1,6,1
27,27,14_J.v1.l1.ds0.l_combo6.ds_combo0.idays60.odays7,6,1
28,28,14_J.v1.l1.ds0.l_combo7.ds_combo0.idays30.odays1,13,1
29,29,14_J.v1.l1.ds0.l_combo7.ds_combo0.idays30.odays7,13,1
30,30,14_J.v1.l1.ds0.l_combo7.ds_combo0.idays60.odays1,13,1
31,31,14_J.v1.l1.ds0.l_combo7.ds_combo0.idays60.odays7,13,1
32,32,14_J.v1.l1.ds0.l_combo8.ds_combo0.idays30.odays1,13,1
33,33,14_J.v1.l1.ds0.l_combo8.ds_combo0.idays30.odays7,13,1
34,34,14_J.v1.l1.ds0.l_combo8.ds_combo0.idays60.odays1,13,1
35,35,14_J.v1.l1.ds0.l_combo8.ds_combo0.idays60.odays7,13,1
36,36,14_J.v1.l1.ds0.l_combo9.ds_combo0.idays30.odays1,10,1
37,37,14_J.v1.l1.ds0.l_combo9.ds_combo0.idays30.odays7,10,1
38,38,14_J.v1.l1.ds0.l_combo9.ds_combo0.idays60.odays1,10,1
39,39,14_J.v1.l1.ds0.l_combo9.ds_combo0.idays60.odays7,10,1
40,40,14_J.v1.l1.ds0.l_combo10.ds_combo0.idays30.odays1,10,1
41,41,14_J.v1.l1.ds0.l_combo10.ds_combo0.idays30.odays7,10,1
42,42,14_J.v1.l1.ds0.l_combo10.ds_combo0.idays60.odays1,10,1
43,43,14_J.v1.l1.ds0.l_combo10.ds_combo0.idays60.odays7,10,1
44,44,14_J.v1.l1.ds0.l_combo11.ds_combo0.idays30.odays1,13,1
45,45,14_J.v1.l1.ds0.l_combo11.ds_combo0.idays30.odays7,13,1
46,46,14_J.v1.l1.ds0.l_combo11.ds_combo0.idays60.odays1,13,1
47,47,14_J.v1.l1.ds0.l_combo11.ds_combo0.idays60.odays7,13,1
48,48,14_J.v1.l1.ds0.l_combo12.ds_combo0.idays30.odays1,13,1
49,49,14_J.v1.l1.ds0.l_combo12.ds_combo0.idays30.odays7,13,1
50,50,14_J.v1.l1.ds0.l_combo12.ds_combo0.idays60.odays1,13,1
51,51,14_J.v1.l1.ds0.l_combo12.ds_combo0.idays60.odays7,13,1
52,52,14_J.v1.l1.ds0.l_combo13.ds_combo0.idays30.odays1,13,1
53,53,14_J.v1.l1.ds0.l_combo13.ds_combo0.idays30.odays7,13,1
54,54,14_J.v1.l1.ds0.l_combo13.ds_combo0.idays60.odays1,13,1
55,55,14_J.v1.l1.ds0.l_combo13.ds_combo0.idays60.odays7,13,1
56,56,14_J.v1.l1.ds0.l_combo14.ds_combo0.idays30.odays1,13,1
57,57,14_J.v1.l1.ds0.l_combo14.ds_combo0.idays30.odays7,13,1
58,58,14_J.v1.l1.ds0.l_combo14.ds_combo0.idays60.odays1,13,1
59,59,14_J.v1.l1.ds0.l_combo14.ds_combo0.idays60.odays7,13,1
0,0,14_T.v1.l0.ds0.l_combo0.ds_combo0.idays30.odays1,148,15
1,1,14_T.v1.l0.ds0.l_combo0.ds_combo0.idays30.odays7,148,15
2,2,14_T.v1.l0.ds0.l_combo0.ds_combo0.idays60.odays1,148,15
3,3,14_T.v1.l0.ds0.l_combo0.ds_combo0.idays60.odays7,148,15
0,0,14_V.v1.l1.ds0.l_combo0.ds_combo0.idays30.odays1,13,1
1,1,14_V.v1.l1.ds0.l_combo0.ds_combo0.idays30.odays7,13,1
2,2,14_V.v1.l1.ds0.l_combo0.ds_combo0.idays60.odays1,13,1
3,3,14_V.v1.l1.ds0.l_combo0.ds_combo0.idays60.odays7,13,1
4,4,14_V.v1.l1.ds0.l_combo1.ds_combo0.idays30.odays1,13,1
